participantId,trialId,trialOrder,responseId,status,description,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,startTime,endTime
"9173caf3-601c-45c2-8593-c8579f9847e0","D_bloodPressure_abnormal","7","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":5,""keydown"":6,""keyup"":5,""mousemove"":7,""mousedown"":7,""mouseup"":7,""resize"":10,""scroll"":6,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodGlucose_abnormal","8","A_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","2.3","2.3","25176","25176","2026-02-19T21:40:14.690Z","2026-02-19T21:40:39.866Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodGlucose_abnormal","8","A_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","12.2","12.2","25176","25176","2026-02-19T21:40:14.690Z","2026-02-19T21:40:39.866Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodGlucose_abnormal","8","A_bloodGlucose_abnormal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","No","No","25176","25176","2026-02-19T21:40:14.690Z","2026-02-19T21:40:39.866Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodGlucose_abnormal","8","A_bloodGlucose_abnormal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","No","No","25176","25176","2026-02-19T21:40:14.690Z","2026-02-19T21:40:39.866Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodGlucose_abnormal","8","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":7,""keydown"":7,""keyup"":7,""mousemove"":7,""mousedown"":7,""mouseup"":7,""resize"":9,""scroll"":6,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodPressure_normal","9","C_bloodPressure_normal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","115","115","17932","17932","2026-02-19T21:40:40.987Z","2026-02-19T21:40:58.919Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodPressure_normal","9","C_bloodPressure_normal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","77","77","17932","17932","2026-02-19T21:40:40.987Z","2026-02-19T21:40:58.919Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodPressure_normal","9","C_bloodPressure_normal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","Yes","Yes","17932","17932","2026-02-19T21:40:40.987Z","2026-02-19T21:40:58.919Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodPressure_normal","9","C_bloodPressure_normal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","Yes","Yes","17932","17932","2026-02-19T21:40:40.987Z","2026-02-19T21:40:58.919Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodPressure_normal","9","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":3,""keydown"":5,""keyup"":3,""mousemove"":8,""mousedown"":8,""mouseup"":8,""resize"":9,""scroll"":5,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9173caf3-601c-45c2-8593-c8579f9847e0","break-component","10","","completed","undefined","100.00","undefined","undefined","undefined","undefined","126914","126914","2026-02-19T21:41:00.043Z","2026-02-19T21:43:06.957Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","break-component","10","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":2,""scroll"":4,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodGlucose_normal","11","A_bloodGlucose_normal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","5.2","5.2","25278","25278","2026-02-19T21:43:07.907Z","2026-02-19T21:43:33.185Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodGlucose_normal","11","A_bloodGlucose_normal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","6.3","6.3","25278","25278","2026-02-19T21:43:07.907Z","2026-02-19T21:43:33.185Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodGlucose_normal","11","A_bloodGlucose_normal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","Yes","Yes","25278","25278","2026-02-19T21:43:07.907Z","2026-02-19T21:43:33.185Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodGlucose_normal","11","A_bloodGlucose_normal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","Yes","Yes","25278","25278","2026-02-19T21:43:07.907Z","2026-02-19T21:43:33.185Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodGlucose_normal","11","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":6,""keydown"":6,""keyup"":6,""mousemove"":7,""mousedown"":7,""mouseup"":7,""resize"":6,""scroll"":5,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9173caf3-601c-45c2-8593-c8579f9847e0","B_bloodPressure_normal","12","B_bloodPressure_normal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","93","93","18687","18687","2026-02-19T21:43:34.356Z","2026-02-19T21:43:53.043Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","B_bloodPressure_normal","12","B_bloodPressure_normal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","67","67","18687","18687","2026-02-19T21:43:34.356Z","2026-02-19T21:43:53.043Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","B_bloodPressure_normal","12","B_bloodPressure_normal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","Yes","Yes","18687","18687","2026-02-19T21:43:34.356Z","2026-02-19T21:43:53.043Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","B_bloodPressure_normal","12","B_bloodPressure_normal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","Yes","Yes","18687","18687","2026-02-19T21:43:34.356Z","2026-02-19T21:43:53.043Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","B_bloodPressure_normal","12","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":7,""mousedown"":7,""mouseup"":7,""resize"":8,""scroll"":4,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodPressure_abnormal","13","A_bloodPressure_abnormal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","147","147","16988","16988","2026-02-19T21:43:54.138Z","2026-02-19T21:44:11.126Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodPressure_abnormal","13","A_bloodPressure_abnormal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","105","105","16988","16988","2026-02-19T21:43:54.138Z","2026-02-19T21:44:11.126Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodPressure_abnormal","13","A_bloodPressure_abnormal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","No","No","16988","16988","2026-02-19T21:43:54.138Z","2026-02-19T21:44:11.126Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodPressure_abnormal","13","A_bloodPressure_abnormal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","No","No","16988","16988","2026-02-19T21:43:54.138Z","2026-02-19T21:44:11.126Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","A_bloodPressure_abnormal","13","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":4,""keydown"":6,""keyup"":4,""mousemove"":7,""mousedown"":7,""mouseup"":7,""resize"":7,""scroll"":4,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9173caf3-601c-45c2-8593-c8579f9847e0","D_bloodGlucose_abnormal","14","D_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","7.8","7.8","18602","18602","2026-02-19T21:44:12.200Z","2026-02-19T21:44:30.802Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","D_bloodGlucose_abnormal","14","D_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","13.1","13.1","18602","18602","2026-02-19T21:44:12.200Z","2026-02-19T21:44:30.802Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","D_bloodGlucose_abnormal","14","D_bloodGlucose_abnormal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","No","No","18602","18602","2026-02-19T21:44:12.200Z","2026-02-19T21:44:30.802Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","D_bloodGlucose_abnormal","14","D_bloodGlucose_abnormal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","No","No","18602","18602","2026-02-19T21:44:12.200Z","2026-02-19T21:44:30.802Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","D_bloodGlucose_abnormal","14","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":7,""keydown"":7,""keyup"":7,""mousemove"":7,""mousedown"":7,""mouseup"":7,""resize"":7,""scroll"":4,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9173caf3-601c-45c2-8593-c8579f9847e0","B_bloodGlucose_abnormal","15","B_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","10","10","32152","32152","2026-02-19T21:44:31.905Z","2026-02-19T21:45:04.057Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","B_bloodGlucose_abnormal","15","B_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","2.5","2.5","32152","32152","2026-02-19T21:44:31.905Z","2026-02-19T21:45:04.057Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","B_bloodGlucose_abnormal","15","B_bloodGlucose_abnormal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","No","No","32152","32152","2026-02-19T21:44:31.905Z","2026-02-19T21:45:04.057Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","B_bloodGlucose_abnormal","15","B_bloodGlucose_abnormal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","No","No","32152","32152","2026-02-19T21:44:31.905Z","2026-02-19T21:45:04.057Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","B_bloodGlucose_abnormal","15","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":5,""keydown"":5,""keyup"":5,""mousemove"":8,""mousedown"":8,""mouseup"":8,""resize"":9,""scroll"":6,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodPressure_abnormal","16","C_bloodPressure_abnormal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","145","145","20277","20277","2026-02-19T21:45:05.168Z","2026-02-19T21:45:25.445Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodPressure_abnormal","16","C_bloodPressure_abnormal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","107","107","20277","20277","2026-02-19T21:45:05.168Z","2026-02-19T21:45:25.445Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodPressure_abnormal","16","C_bloodPressure_abnormal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","No","No","20277","20277","2026-02-19T21:45:05.168Z","2026-02-19T21:45:25.445Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodPressure_abnormal","16","C_bloodPressure_abnormal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","No","No","20277","20277","2026-02-19T21:45:05.168Z","2026-02-19T21:45:25.445Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodPressure_abnormal","16","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":5,""keydown"":6,""keyup"":5,""mousemove"":8,""mousedown"":8,""mouseup"":8,""resize"":8,""scroll"":4,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9173caf3-601c-45c2-8593-c8579f9847e0","D_bloodPressure_normal","17","D_bloodPressure_normal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","138","138","16290","16290","2026-02-19T21:45:26.638Z","2026-02-19T21:45:42.928Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","D_bloodPressure_normal","17","D_bloodPressure_normal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","87","87","16290","16290","2026-02-19T21:45:26.638Z","2026-02-19T21:45:42.928Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","D_bloodPressure_normal","17","D_bloodPressure_normal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","Yes","Yes","16290","16290","2026-02-19T21:45:26.638Z","2026-02-19T21:45:42.928Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","D_bloodPressure_normal","17","D_bloodPressure_normal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","Yes","Yes","16290","16290","2026-02-19T21:45:26.638Z","2026-02-19T21:45:42.928Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","D_bloodPressure_normal","17","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":5,""keydown"":5,""keyup"":5,""mousemove"":7,""mousedown"":7,""mouseup"":7,""resize"":8,""scroll"":4,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodGlucose_normal","18","C_bloodGlucose_normal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","5.6","5.6","15803","15803","2026-02-19T21:45:44.063Z","2026-02-19T21:45:59.866Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodGlucose_normal","18","C_bloodGlucose_normal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","7.2","7.2","15803","15803","2026-02-19T21:45:44.063Z","2026-02-19T21:45:59.866Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodGlucose_normal","18","C_bloodGlucose_normal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","Yes","Yes","15803","15803","2026-02-19T21:45:44.063Z","2026-02-19T21:45:59.866Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodGlucose_normal","18","C_bloodGlucose_normal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","Yes","Yes","15803","15803","2026-02-19T21:45:44.063Z","2026-02-19T21:45:59.866Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","C_bloodGlucose_normal","18","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":5,""input"":6,""keydown"":6,""keyup"":6,""mousemove"":7,""mousedown"":7,""mouseup"":7,""resize"":8,""scroll"":4,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9173caf3-601c-45c2-8593-c8579f9847e0","study-results","19","","completed","undefined","100.00","undefined","undefined","undefined","undefined","8678","8678","2026-02-19T21:46:00.940Z","2026-02-19T21:46:09.618Z"
"9173caf3-601c-45c2-8593-c8579f9847e0","study-results","19","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":2,""scroll"":2,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9414fb3e-335a-467f-8765-6654e9e63f2c","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined","undefined"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined","undefined"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","introduction","0","","completed","undefined","100.00","undefined","undefined","undefined","undefined","62704","62704","2026-02-19T21:23:55.833Z","2026-02-19T21:24:58.537Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","introduction","0","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":25,""mousedown"":1,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","participant-stats","1","q1-age","completed","undefined","100.00","undefined","What is your age group?","18-40","undefined","5842","5842","2026-02-19T21:24:58.587Z","2026-02-19T21:25:04.429Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","participant-stats","1","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":36,""mousedown"":2,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","D_bloodGlucose_normal","2","D_bloodGlucose_normal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","5.6","5.6","45069","45069","2026-02-19T21:25:04.474Z","2026-02-19T21:25:49.543Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","D_bloodGlucose_normal","2","D_bloodGlucose_normal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","9.2","9.2","45069","45069","2026-02-19T21:25:04.474Z","2026-02-19T21:25:49.543Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","D_bloodGlucose_normal","2","D_bloodGlucose_normal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","Yes","Yes","45069","45069","2026-02-19T21:25:04.474Z","2026-02-19T21:25:49.543Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","D_bloodGlucose_normal","2","D_bloodGlucose_normal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","Yes","Yes","45069","45069","2026-02-19T21:25:04.474Z","2026-02-19T21:25:49.543Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","D_bloodGlucose_normal","2","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":6,""keydown"":6,""keyup"":6,""mousemove"":66,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":14,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","A_bloodPressure_normal","3","A_bloodPressure_normal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","137","137","32470","32470","2026-02-19T21:25:49.588Z","2026-02-19T21:26:22.058Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","A_bloodPressure_normal","3","A_bloodPressure_normal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","75.5","75.5","32470","32470","2026-02-19T21:25:49.588Z","2026-02-19T21:26:22.058Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","A_bloodPressure_normal","3","A_bloodPressure_normal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","Yes","Yes","32470","32470","2026-02-19T21:25:49.588Z","2026-02-19T21:26:22.058Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","A_bloodPressure_normal","3","A_bloodPressure_normal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","Yes","Yes","32470","32470","2026-02-19T21:25:49.588Z","2026-02-19T21:26:22.058Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","A_bloodPressure_normal","3","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":7,""keydown"":7,""keyup"":7,""mousemove"":69,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":7,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","B_bloodGlucose_normal","4","B_bloodGlucose_normal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","4","4","17720","17720","2026-02-19T21:26:22.099Z","2026-02-19T21:26:39.819Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","B_bloodGlucose_normal","4","B_bloodGlucose_normal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","5","5","17720","17720","2026-02-19T21:26:22.099Z","2026-02-19T21:26:39.819Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","B_bloodGlucose_normal","4","B_bloodGlucose_normal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","Yes","Yes","17720","17720","2026-02-19T21:26:22.099Z","2026-02-19T21:26:39.819Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","B_bloodGlucose_normal","4","B_bloodGlucose_normal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","Yes","Yes","17720","17720","2026-02-19T21:26:22.099Z","2026-02-19T21:26:39.819Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","B_bloodGlucose_normal","4","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":65,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","C_bloodPressure_normal","5","C_bloodPressure_normal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","115","115","24080","24080","2026-02-19T21:26:39.861Z","2026-02-19T21:27:03.941Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","C_bloodPressure_normal","5","C_bloodPressure_normal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","77","77","24080","24080","2026-02-19T21:26:39.861Z","2026-02-19T21:27:03.941Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","C_bloodPressure_normal","5","C_bloodPressure_normal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","Yes","Yes","24080","24080","2026-02-19T21:26:39.861Z","2026-02-19T21:27:03.941Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","C_bloodPressure_normal","5","C_bloodPressure_normal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","Yes","Yes","24080","24080","2026-02-19T21:26:39.861Z","2026-02-19T21:27:03.941Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","C_bloodPressure_normal","5","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":5,""keydown"":7,""keyup"":7,""mousemove"":60,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","B_bloodPressure_abnormal","6","B_bloodPressure_abnormal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","63","63","14554","14554","2026-02-19T21:27:03.986Z","2026-02-19T21:27:18.540Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","B_bloodPressure_abnormal","6","B_bloodPressure_abnormal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","94","94","14554","14554","2026-02-19T21:27:03.986Z","2026-02-19T21:27:18.540Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","B_bloodPressure_abnormal","6","B_bloodPressure_abnormal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","No","No","14554","14554","2026-02-19T21:27:03.986Z","2026-02-19T21:27:18.540Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","B_bloodPressure_abnormal","6","B_bloodPressure_abnormal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","No","No","14554","14554","2026-02-19T21:27:03.986Z","2026-02-19T21:27:18.540Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","B_bloodPressure_abnormal","6","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":4,""keydown"":8,""keyup"":8,""mousemove"":59,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":8,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","C_bloodGlucose_abnormal","7","C_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","1.1","1.1","12978","12978","2026-02-19T21:27:18.594Z","2026-02-19T21:27:31.572Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","C_bloodGlucose_abnormal","7","C_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","3.2","3.2","12978","12978","2026-02-19T21:27:18.594Z","2026-02-19T21:27:31.572Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","C_bloodGlucose_abnormal","7","C_bloodGlucose_abnormal_fasting_normal","completed","undefined","100.00","undefined","Is fasting blood glucose normal?","No","No","12978","12978","2026-02-19T21:27:18.594Z","2026-02-19T21:27:31.572Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","C_bloodGlucose_abnormal","7","C_bloodGlucose_abnormal_postprandial_normal","completed","undefined","100.00","undefined","Is two hours postprandial blood glucose normal?","No","No","12978","12978","2026-02-19T21:27:18.594Z","2026-02-19T21:27:31.572Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","C_bloodGlucose_abnormal","7","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":8,""keydown"":12,""keyup"":11,""mousemove"":52,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","D_bloodPressure_abnormal","8","D_bloodPressure_abnormal_systolic_value","completed","undefined","100.00","undefined","What is the systolic value?","148","148","16639","16639","2026-02-19T21:27:31.617Z","2026-02-19T21:27:48.256Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","D_bloodPressure_abnormal","8","D_bloodPressure_abnormal_diastolic_value","completed","undefined","100.00","undefined","What is the diastolic value?","101","101","16639","16639","2026-02-19T21:27:31.617Z","2026-02-19T21:27:48.256Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","D_bloodPressure_abnormal","8","D_bloodPressure_abnormal_systolic_normal","completed","undefined","100.00","undefined","Is systolic normal?","No","No","16639","16639","2026-02-19T21:27:31.617Z","2026-02-19T21:27:48.256Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","D_bloodPressure_abnormal","8","D_bloodPressure_abnormal_diastolic_normal","completed","undefined","100.00","undefined","Is diastolic normal?","No","No","16639","16639","2026-02-19T21:27:31.617Z","2026-02-19T21:27:48.256Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","D_bloodPressure_abnormal","8","windowEvents","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":6,""keydown"":10,""keyup"":10,""mousemove"":66,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","A_bloodGlucose_abnormal","9","A_bloodGlucose_abnormal_fasting_value","completed","undefined","100.00","undefined","What is the fasting blood glucose value?","2.3","2.3","12173","12173","2026-02-19T21:27:48.299Z","2026-02-19T21:28:00.472Z"
"9931e65e-dd46-46f3-9333-de0de1d9aff6","A_bloodGlucose_abnormal","9","A_bloodGlucose_abnormal_postprandial_value","completed","undefined","100.00","undefined","What is the two hours postprandial blood glucose value?","12.2","12.2","12173","12173","2026-02-19T21:27:48.299Z","2026-02-19T21:28:00.472Z"
